,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,object_id,Z,Z_err,EBV,SpecType,English Translation,split,target,M_r,M_i,M_z,npeak_r,npeak_i,npeak_z,r-i,i-z,M_u,M_g,M_y,g-r,u-r,i-y,t_g,t_r,t_i,t_z,t_nan,t_nan_new,temp_peak,temp_20d,temp_peakerr,temp_20derr,trise_g,trise_r,trise_i,trise_z,tfade_g,tfade_r,tfade_i,tfade_z,peak_time_u,peak_time_g,peak_time_r,peak_time_i,peak_time_z,peak_time_y,T_eb_0.0,Terr_eb_0.0,R_eb_0.0,Rerr_eb_0.0,Lbol_eb_0.0,Lbolerr_eb_0.0,T_eb_5.0,Terr_eb_5.0,R_eb_5.0,Rerr_eb_5.0,Lbol_eb_5.0,Lbolerr_eb_5.0,T_eb_10.0,Terr_eb_10.0,R_eb_10.0,Rerr_eb_10.0,Lbol_eb_10.0,Lbolerr_eb_10.0,T_eb_15.0,Terr_eb_15.0,R_eb_15.0,Rerr_eb_15.0,Lbol_eb_15.0,Lbolerr_eb_15.0,T_eb_20.0,Terr_eb_20.0,R_eb_20.0,Rerr_eb_20.0,Lbol_eb_20.0,Lbolerr_eb_20.0,T_eb_30.0,Terr_eb_30.0,R_eb_30.0,Rerr_eb_30.0,Lbol_eb_30.0,Lbolerr_eb_30.0,T_eb_40.0,Terr_eb_40.0,R_eb_40.0,Rerr_eb_40.0,Lbol_eb_40.0,Lbolerr_eb_40.0,u-g_eb_30.0,g-r_eb_30.0,r-i_eb_30.0,i-z_eb_30.0,u-g_eb_40.0,g-r_eb_40.0,r-i_eb_40.0,i-z_eb_40.0,x1_salt2,c_salt2,chisq_salt2,redchisq_salt2,dps_3sigma,dt_5sigma,dps_halfmax,ESN
2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,lalaith_galas_elvellon,0.2004,,0.016,SN Ia,"laughter + growth, plant  + Elf-friend",split_15,0,-18.968132430917677,-19.425341747637063,-17.983369837862654,1.0,1.0,1.0,0.4572093167193856,-1.4419719097744093,-15.494371960370785,-17.253040782370405,-17.373641169983102,1.715091648547272,3.4737604705468925,-2.0517005776539605,42.09743583776435,47.474517983573605,70.70639745112567,86.59622014391789,,,,,,,21.94288819855865,29.521767141057353,41.109186236863025,52.82461312068335,20.15495449887385,17.95278289050475,29.597141745427507,33.77161137020448,,63474.8312,,63446.5996,,,9826.0,1651.0,1995000000000000.0,434900000000000.0,2.643e+23,6.25e+22,9661.0,1214.0,1827000000000000.0,308600000000000.0,2.072e+23,3.5169999999999995e+22,9737.0,706.3,1671000000000000.0,167900000000000.0,1.788e+23,1.66e+22,8144.0,357.5,1967000000000000.0,139400000000000.0,1.213e+23,4.694999999999999e+21,6585.0,244.0,2346000000000000.0,192700000000000.0,7.371e+22,2.7549999999999997e+21,5981.0,240.5,2302000000000000.0,221200000000000.0,4.832e+22,1.895e+21,5550.0,316.8,1920000000000000.0,260200000000000.0,2.493e+22,1.7149999999999995e+21,,,,,,,,,-0.6845165228745883,-0.0469650861793327,251.20623733986375,16.74708248932425,19.0,1096.686999999998,4.0,0.4628582824808678
2210,2210,2210,2210,2210,2210,2210,2210,2210,2210,2210,2210,lam_lain_gath,0.7799,,0.027,AGN,"tongue, dialect, language  +  free, freed + cavern",split_15,0,-18.99062127834507,-19.43290887376331,-19.53825376909279,2.0,1.0,2.0,0.4422875954182395,0.1053448953294804,-16.74261871495098,-18.166032064518404,-19.78398908961333,0.8245892138266662,2.248002563394092,0.3510802158500183,180.82927597411617,269.5800883512711,404.31364147573186,324.05120651137986,,,12174.1747218509,12033.823552406717,672.3851788887096,641.8139757453341,106.39639631385216,121.65588546454092,225.80884335387236,137.4189289203714,74.43260329258919,147.92421944614034,178.50479581555555,186.63230858475436,,,63959.196685585586,64046.2624,63970.32272132132,,9000.0,2128.0,1000000000000000.0,552700000000000.0,4.675e+22,1.061e+22,9000.0,2155.0,1000000000000000.0,561300000000000.0,4.675e+22,1.095e+22,9000.0,2208.0,1000000000000000.0,576800000000000.0,4.675e+22,1.1429999999999998e+22,9000.0,2285.0,1000000000000000.0,598400000000000.0,4.675e+22,1.202e+22,9000.0,2383.0,1000000000000000.0,625400000000000.0,4.675e+22,1.2709999999999998e+22,9000.0,2626.0,1000000000000000.0,691500000000000.0,4.675e+22,1.4309999999999998e+22,9000.0,2910.0,1000000000000000.0,768100000000000.0,4.675e+22,1.61e+22,,,,,,,,,21.696244149148132,-0.0019538745463819,464.00210036669085,23.200105018334543,25.0,142.8220999999976,7.0,0.3369933031819566
2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,2211,lass_tobas_sammar,0.1495,,0.006,SN Ib,leaf +  roof  + neighbour ,split_15,0,-17.196298217543138,-17.331850972526645,-12.120565011098002,1.0,1.0,1.0,0.1355527549835073,-5.2112859614286435,-12.45795327821245,-14.18264110182276,-16.103597425673378,3.0136571157203775,4.738344939330688,-1.2282535468532672,0.0,31.824195275454255,43.56418501998269,1.4541529529524269,,,23.26160037886476,605.8062354247181,inf,85533596765190.0,3.831060523742053,10.256361896368617,15.02406277886621,0.7270764764762134,-99.0,21.567845615274564,28.54012335434527,0.7270764764762134,,,63296.121088788794,63296.723713213214,,,5820.0,638.1,1862000000000000.0,445400000000000.0,2.834e+22,1.596e+21,6317.0,2477.0,1691000000000000.0,1338000000000000.0,3.2420000000000003e+22,4.394e+21,6271.0,3837.0,1652000000000000.0,1990000000000000.0,3.007e+22,6.602e+21,6096.0,3368.0,1573000000000000.0,1681000000000000.0,2.435e+22,4.334999999999999e+21,5977.0,2634.0,1423000000000000.0,1222000000000000.0,1.841e+22,2.301e+21,6842.0,4657.0,892800000000000.0,1208000000000000.0,1.245e+22,1.037e+21,7477.0,13150.0,633700000000000.0,1933000000000000.0,8.944e+21,9.6e+21,,,,,,,,,1.5729324688479556,0.8592318331674328,50.28614166147069,5.028614166147069,14.0,43.89449999999488,6.0,0.008183722729989285
2212,2212,2212,2212,2212,2212,2212,2212,2212,2212,2212,2212,lathron_amlug_imlad,0.9406,,0.133,AGN,"eavesdropper +  snake, serpent + glen, deep valley",split_15,0,-20.382871982344533,-19.843814425464338,-19.916056107529062,3.0,1.0,2.0,-0.539057556880195,0.0722416820647247,-20.50338344023583,-20.557311972278164,-20.17092074612878,-0.1744399899336315,-0.1205114578912969,0.3271063206644413,988.8790737677992,361.167024300652,1102.8953515984394,416.68941827573144,,,23167.007859714693,24569.945793403524,1922.806639941051,2512.804962098771,694.9046550499261,132.9298072978927,805.1741618761516,90.63673702135566,293.974483816055,228.23721859302896,297.7212369384215,326.05274771535187,,63814.25359179179,63807.3703991992,63768.77586036036,63862.429858258256,,22110.0,2023.0,902500000000000.0,100500000000000.0,1.3879999999999998e+24,2.116e+23,22300.0,1988.0,891000000000000.0,96910000000000.0,1.3999999999999998e+24,2.069e+23,22610.0,1886.0,867100000000000.0,90320000000000.0,1.4009999999999998e+24,1.873e+23,22920.0,1692.0,840800000000000.0,80990000000000.0,1.391e+24,1.526e+23,22960.0,2060.0,832300000000000.0,100500000000000.0,1.373e+24,1.7559999999999997e+23,22220.0,4177.0,857000000000000.0,214800000000000.0,1.276e+24,3.582e+23,21830.0,6263.0,859900000000000.0,328000000000000.0,1.1969999999999998e+24,5.186e+23,-0.078999999999997,-0.120000000000001,-0.1180000000000021,-0.1109999999999971,-0.078999999999997,-0.120000000000001,-0.1180000000000021,-0.1109999999999971,237.8621181328528,-0.6300769938654526,1946.0437287299685,52.5957764521613,59.0,1532.7414999999964,31.0,0.10245749411116253
2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,2213,laug_aduial_gador,0.4065,,0.046,SN Ia,"warm + evening, twilight  + dungeon, prison",split_15,0,-18.97329730054136,-18.866369840042793,-18.080225259734263,1.0,1.0,2.0,-0.1069274604985679,-0.7861445803085303,-16.729036215302827,-17.738915685845853,-17.75346712098066,1.2343816146955078,2.2442610852385343,-1.1129027190621343,58.29562867334607,37.16402396986814,68.70803522568167,123.80294468680222,,,10166.12311309747,734.229041081981,1591.097383718277,3533233236071734.5,29.6412673063096,18.74564735092281,27.689774283200677,43.47686486259772,28.654365998976573,18.41838320754323,41.01825514534721,80.3260395318066,,,,63774.4523,,,6586.0,341.2,3657000000000000.0,486100000000000.0,1.794e+23,1.2069999999999998e+22,7648.0,490.3,2282000000000000.0,311000000000000.0,1.269e+23,5.985e+21,8201.0,1001.0,1750000000000000.0,404400000000000.0,9.873e+22,8.689999999999998e+21,8240.0,1657.0,1601000000000000.0,592800000000000.0,8.418e+22,1.2749999999999998e+22,8214.0,2038.0,1585000000000000.0,691800000000000.0,8.155e+22,1.342e+22,,,,,,,,,,,,,,,,,,,,,3.615611394319107,0.0002852146834054,32.60665553899737,4.075831942374672,12.0,61.355100000000675,9.0,0.5734709991992046
2214,2214,2214,2214,2214,2214,2214,2214,2214,2214,2214,2214,lebdas_riel_cenedril,0.2318,,0.023,SN II,  index finger  + princess + mirror,split_15,0,-18.16515854462837,-18.280305052459,-18.27630826097287,1.0,1.0,1.0,0.1151465078306301,-0.0039967914861307,-18.374475071893382,-18.027861213330752,-17.292520138860368,0.1372973312976171,-0.2093165272650132,-0.987784913598631,38.10841111691116,64.89806350394065,89.0238812989337,71.87313386126334,,,11591.536474392184,9588.933958011186,886.6477665982299,1025.7815516960115,20.852511451208557,27.96505968729616,40.81206408197613,24.59196417066414,17.255899098177906,36.93300336404354,48.211817650801095,47.28116978629987,,,,,62843.1319,,11270.0,1601.0,1099000000000000.0,182900000000000.0,1.3909999999999998e+23,3.3519999999999996e+22,10500.0,1296.0,1126000000000000.0,190100000000000.0,1.099e+23,1.98e+22,8398.0,363.3,1457000000000000.0,123800000000000.0,7.520999999999999e+22,2.1109999999999995e+21,7447.0,1097.0,1591000000000000.0,514600000000000.0,5.546e+22,9.087e+21,7769.0,1930.0,1346000000000000.0,675500000000000.0,4.7059999999999995e+22,1.223e+22,7814.0,1369.0,1342000000000000.0,406200000000000.0,4.783e+22,8.279e+21,8266.0,1045.0,1083000000000000.0,227400000000000.0,3.899999999999999e+22,4.497e+21,,,,,,,,,0.0146470423433944,-0.2750377934705905,665.5720243104447,39.151295547673215,21.0,73.51699999999983,13.0,0.5719040994592666
2215,2215,2215,2215,2215,2215,2215,2215,2215,2215,2215,2215,lebed_fern_agor,0.1687,,0.031,SN Ia,finger + dead + narrow,split_15,0,-15.660940102156223,-16.13165186177985,-16.78727780161166,1.0,1.0,1.0,0.4707117596236276,0.6556259398318076,-13.620199062504064,-14.519070213803282,-14.47193691786537,1.1418698883529412,2.0407410396521595,-1.65971494391448,213.0878078184396,49.960752256993146,103.91251987235592,66.44340438990912,,,623.270888682962,11688.670855010098,inf,2846.9388163446715,103.28069048782343,25.83095364079054,59.71882180805551,39.446106067967776,109.80712678356213,24.1297932888192,44.19373109818116,26.997299917507917,,,62527.0034,,62502.45024144144,,5060.0,588.9,1763000000000000.0,426100000000000.0,1.452e+22,8.518e+20,5201.0,499.8,1567000000000000.0,315400000000000.0,1.281e+22,6.290999999999999e+20,5358.0,481.3,1351000000000000.0,256200000000000.0,1.072e+22,5.629e+20,5557.0,473.6,1136000000000000.0,213300000000000.0,8.770000000000001e+21,6.194e+20,5704.0,469.2,996500000000000.0,193100000000000.0,7.49e+21,6.044e+20,5759.0,555.6,829700000000000.0,196800000000000.0,5.396e+21,6.005e+20,6064.0,939.7,611200000000000.0,218400000000000.0,3.599e+21,4.6889999999999993e+20,,,,,,,,,0.6982682486607186,0.6246682457456605,50.55254418982734,4.595685835438849,15.0,59.026599999997416,6.0,0.5877357974631257
2216,2216,2216,2216,2216,2216,2216,2216,2216,2216,2216,2216,lebenedh_imrath_Gonhir,0.6038,,0.118,AGN,"middle finger  + valley + Master of Stone, Dwarf",split_15,0,-18.744743916082207,-18.60295618483145,-18.190867592435104,2.0,1.0,1.0,-0.1417877312507585,-0.4120885923963442,-15.499598754642584,-18.68146959983006,-19.11457968528898,0.0632743162521478,3.2451451614396234,0.5116235004575316,0.0,0.0,0.0,0.0,,,,,,,315.1079293087314,361.2196877927782,370.1878235529439,413.22377002718713,-99.0,-99.0,-99.0,-99.0,,62453.613729529534,62489.80435615616,62496.73742192192,,,12040.0,626.7,990000000000000.0,85720000000000.0,1.468e+23,6.796e+21,12060.0,608.1,984400000000000.0,82650000000000.0,1.459e+23,6.488e+21,12070.0,593.9,978000000000000.0,80140000000000.0,1.4479999999999996e+23,6.229e+21,12090.0,584.7,971300000000000.0,78320000000000.0,1.436e+23,6.029999999999999e+21,12100.0,581.0,964700000000000.0,77280000000000.0,1.422e+23,5.897e+21,12120.0,588.3,952200000000000.0,77340000000000.0,1.3939999999999998e+23,5.797999999999999e+21,12120.0,612.0,940700000000000.0,79710000000000.0,1.362e+23,5.865e+21,,,,,,,,,6.283032814410822,-0.2674180814635654,810.6669319587492,40.53334659793746,29.0,467.7618000000002,9.0,0.3754539918121176
2217,2217,2217,2217,2217,2217,2217,2217,2217,2217,2217,2217,lebenedh_paich_faun,2.201,,0.262,AGN,"middle finger  + syrup, juice  + cloud",split_15,0,-22.738902786369984,-22.624743835768335,-22.455383534918266,0.0,0.0,1.0,-0.1141589506016487,-0.1693603008500694,-23.01347820017499,-23.0276097842897,-19.866535385141127,-0.2887069979197179,-0.2745754138050067,-2.758208450627208,0.0,0.0,0.0,0.0,,,42563.000907908434,42580.949558074935,1594.7323080613598,1613.608436639469,1308.4353199571997,929.1833922855512,977.4015844740206,462.2729029903276,-99.0,-99.0,-99.0,-99.0,,,,,,,26960.0,625.6,1530000000000000.0,56420000000000.0,8.811999999999999e+24,2.028e+23,27030.0,615.1,1522000000000000.0,55300000000000.0,8.814999999999999e+24,1.9609999999999997e+23,26950.0,643.1,1528000000000000.0,58160000000000.0,8.775e+24,2.06e+23,26800.0,695.9,1539000000000000.0,63490000000000.0,8.709999999999999e+24,2.265e+23,26660.0,758.8,1550000000000000.0,69750000000000.0,8.638e+24,2.5109999999999997e+23,26440.0,881.3,1561000000000000.0,81610000000000.0,8.489999999999999e+24,2.975e+23,26320.0,972.8,1561000000000000.0,90040000000000.0,8.341e+24,3.292e+23,,,,,,,,,78.17438355757233,-0.2510332131588134,138.72150575391868,69.36075287695934,17.0,1780.250899999999,12.0,0.571283859900449
2218,2218,2218,2218,2218,2218,2218,2218,2218,2218,2218,2218,lembas_corch_dagnir,0.7845,,0.029,AGN,"way-bread, journey-bread  + crow + bane",split_15,0,-19.467819671359244,-19.516035329167813,-19.543840539866743,2.0,2.0,2.0,0.0482156578085692,0.0278052106989292,-18.739200970311877,-19.04287509761854,-19.30295470090045,0.4249445737407029,0.7286187010473668,-0.2130806282673631,0.0,0.0,0.0,0.0,,,13376.252386854789,13489.781578755224,220.3319087328269,232.32215358499712,730.6057302877962,458.8298640902358,852.7284728123268,819.1571798018558,-99.0,-99.0,-99.0,-99.0,,62790.20726216216,62414.62876216216,62874.55255505505,62691.12766226226,,9000.0,1993.0,1000000000000000.0,484300000000000.0,4.675e+22,8.713e+21,9000.0,1977.0,1000000000000000.0,480700000000000.0,4.675e+22,8.642999999999999e+21,9000.0,1964.0,1000000000000000.0,477600000000000.0,4.675e+22,8.581999999999999e+21,9000.0,1953.0,1000000000000000.0,475000000000000.0,4.675e+22,8.53e+21,9000.0,1944.0,1000000000000000.0,472900000000000.0,4.675e+22,8.487e+21,9000.0,1933.0,1000000000000000.0,470300000000000.0,4.675e+22,8.428e+21,9000.0,1929.0,1000000000000000.0,469600000000000.0,4.675e+22,8.405999999999998e+21,,,,,,,,,49.81511505661752,-0.1887238413958956,1061.6793918645965,29.491094218461008,43.0,1378.3022999999955,21.0,0.026114562900937846
2219,2219,2219,2219,2219,2219,2219,2219,2219,2219,2219,2219,lhug_minuial_achas,1.154,,0.029,AGN," dragon, snake, serpent + dawn, morrowdim, twilight  + achas",split_15,0,-19.510638522776873,-19.84440420847622,-18.892988859341443,2.0,1.0,0.0,0.3337656856993476,-0.951415349134777,-18.366967870597335,-19.183198254787087,-19.196102387756184,0.3274402679897861,1.1436706521795372,-0.648301820720036,0.0,0.0,0.0,0.0,,,29309.17317326235,29309.17317326235,3287.8780414122984,3287.8780414122984,276.90587042624975,821.5343048935465,347.6877182708995,-99.0,-99.0,-99.0,-99.0,18.804377850305173,,64251.83539009009,64259.20402872873,64474.833,,,9000.0,5545.0,1000000000000000.0,1642000000000000.0,4.675e+22,4.2949999999999994e+22,9000.0,5545.0,1000000000000000.0,1642000000000000.0,4.675e+22,4.2949999999999994e+22,9000.0,5545.0,1000000000000000.0,1642000000000000.0,4.675e+22,4.2949999999999994e+22,9000.0,5545.0,1000000000000000.0,1642000000000000.0,4.675e+22,4.2949999999999994e+22,9000.0,5545.0,1000000000000000.0,1642000000000000.0,4.675e+22,4.2949999999999994e+22,9000.0,5545.0,1000000000000000.0,1642000000000000.0,4.675e+22,4.2949999999999994e+22,9000.0,5545.0,1000000000000000.0,1642000000000000.0,4.675e+22,4.2949999999999994e+22,,,,,,,,,8.497824002784839,-0.1062022898865461,567.0941580019588,22.68376632007835,36.0,817.5401999999958,24.0,0.11800765559675998
2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,2220,limlug_aderthad_mithril,0.3557,,0.055,SN Ia,"sea serpent, fishdragon  + reunion +  true-silver, metal ",split_15,0,-17.214491219284447,-18.584073528260625,-17.90579486335823,1.0,1.0,1.0,1.3695823089761774,-0.6782786649023933,-14.244917530553629,-14.9829206182607,-16.248181968941942,2.2315706010237477,2.9695736887308186,-2.335891559318682,,70.2005510798408,62.271300655680534,83.22120397085382,,,,,,,,37.05917978958314,28.8909973535483,40.79021519418893,,33.14137049410783,33.38030600314232,42.43098905673105,,,,63690.61389039039,63696.98087297297,,7774.0,1893.0,1908000000000000.0,805900000000000.0,9.471e+22,1.4199999999999998e+22,7478.0,1512.0,1919000000000000.0,696600000000000.0,8.21e+22,9.085e+21,7255.0,1113.0,1858000000000000.0,524700000000000.0,6.82e+22,5.256e+21,6843.0,803.2,1888000000000000.0,432000000000000.0,5.568e+22,2.8339999999999995e+21,6485.0,793.8,1910000000000000.0,480900000000000.0,4.597e+22,2.602e+21,5695.0,851.4,2050000000000000.0,727000000000000.0,3.149e+22,4.358e+21,5408.0,946.3,1913000000000000.0,866100000000000.0,2.23e+22,5.082999999999999e+21,,,,,,,,,1.9777298647789787,-0.2973349168383047,60.2621164531125,4.635547419470192,17.0,73.66739999999845,5.0,0.2113696600383251
2221,2221,2221,2221,2221,2221,2221,2221,2221,2221,2221,2221,lobor_ank_cuil,0.4327,,0.134,AGN,horse + jaw + life,split_15,0,-18.84349886769506,-18.87875935168772,-18.91465816782329,1.0,1.0,1.0,0.0352604839926584,0.0358988161355711,-17.85133379492116,-18.51165030307186,-18.896678362327876,0.3318485646232005,0.9921650727739006,0.0179190106401563,0.0,434.7471487036455,502.07658817900665,435.7658826223851,,,13761.610566664924,13328.813187961276,1890.4169931928052,1682.3862736857466,-99.0,251.6811142106017,152.3264212514841,270.14125074511685,294.66675754098105,183.06603766483025,349.75017143425794,165.6246257612147,,63537.13095815816,63717.97498608608,63598.09868278278,63787.0976022022,,10710.0,1079.0,1234000000000000.0,180400000000000.0,1.428e+23,1.7759999999999998e+22,10790.0,1110.0,1230000000000000.0,183900000000000.0,1.4599999999999998e+23,1.867e+22,10860.0,1148.0,1224000000000000.0,188200000000000.0,1.488e+23,1.962e+22,10940.0,1192.0,1217000000000000.0,193400000000000.0,1.5129999999999997e+23,2.058e+22,11020.0,1239.0,1209000000000000.0,199600000000000.0,1.5339999999999997e+23,2.1529999999999997e+22,11140.0,1338.0,1196000000000000.0,214400000000000.0,1.5689999999999998e+23,2.329e+22,11220.0,1433.0,1188000000000000.0,230400000000000.0,1.5939999999999997e+23,2.4719999999999996e+22,0.0629999999999988,0.0899999999999998,0.0840000000000031,0.0649999999999977,0.0629999999999988,0.0899999999999998,0.0840000000000031,0.0649999999999977,1.8129306119900577,-0.1254529035649509,2449.9089577321583,55.67974903936724,53.0,946.8826000000043,20.0,0.4935364311730123
2222,2222,2222,2222,2222,2222,2222,2222,2222,2222,2222,2222,loss_anann_yll,0.09905,,0.043,SN Ib,"snow +  long, for a long time +  gulp ",split_15,0,-16.892585997534724,-17.063916215388986,-16.754129040024026,1.0,1.0,1.0,0.1713302178542619,-0.3097871753649599,-15.153589548293752,-15.983680037323438,-16.75704975404348,0.9089059602112854,1.7389964492409715,-0.306866461345507,50.15395648217236,34.881048463634215,49.949371448441525,54.43619950176799,,,16978.795194411083,12559.119363644748,11699.756087505446,7944.0634091753345,22.60918060009135,13.442161545230192,20.37229355562158,26.10580482912337,27.544799107752624,21.438879365428875,29.577077085305064,28.33039349992032,,,62147.22650370371,62150.00281261261,62157.87658468469,62155.89407437437,5178.0,47.42,1834000000000000.0,40640000000000.0,1.722e+22,2.0049999999999997e+20,5575.0,188.4,1420000000000000.0,90340000000000.0,1.389e+22,3.825e+20,5301.0,289.9,1454000000000000.0,158100000000000.0,1.19e+22,5.555e+20,4841.0,333.4,1604000000000000.0,251300000000000.0,1.0069999999999998e+22,6.989e+20,4229.0,256.4,1982000000000000.0,332000000000000.0,8.946e+21,9.173e+20,4127.0,240.0,1824000000000000.0,272600000000000.0,6.873e+21,5.283e+20,4356.0,302.1,1385000000000000.0,237100000000000.0,4.921e+21,4.097e+20,,,,,,,,,-0.97763728645713,0.7337796047599938,4479.520687957962,213.31050895037913,35.0,105.87519999999496,14.0,0.3276607593996258
2223,2223,2223,2223,2223,2223,2223,2223,2223,2223,2223,2223,loss_faun_amath,1.022,,0.017,AGN,snow + cloud + shield wall ,split_15,0,-19.8384416956294,-19.66323009989783,-18.46705477300017,0.0,0.0,0.0,-0.175211595731568,-1.1961753268976594,-19.252595855058317,-20.009570477712856,-20.176949735360196,-0.171128782083457,0.585845840571082,0.5137196354623654,0.0,315.5803166509577,260.29837804946874,724.3344335474467,,,1806.99472274849,1886.8039565874165,1502306.901233023,1188509.697356166,-99.0,87.56052247455227,92.69210312228824,117.3030517019506,257.40223023603903,228.01979186687095,167.60628100536996,607.0314139052352,,,61411.1823,61398.6279,,,9000.0,7070.0,1000000000000000.0,2044000000000000.0,4.675e+22,5.146e+22,24400.0,1934.0,699400000000000.0,73520000000000.0,1.236e+24,1.403e+23,24370.0,2021.0,692100000000000.0,75820000000000.0,1.205e+24,1.4459999999999998e+23,24320.0,2157.0,685100000000000.0,80060000000000.0,1.171e+24,1.519e+23,24270.0,2313.0,678100000000000.0,84970000000000.0,1.136e+24,1.595e+23,24150.0,2618.0,662700000000000.0,94170000000000.0,1.065e+24,1.7179999999999998e+23,24060.0,2867.0,645800000000000.0,100700000000000.0,9.952e+23,1.7749999999999997e+23,,,,,,,,,1699.7984604898163,8.53314814814361,776.3964168198752,51.75976112132501,25.0,373.4948999999978,6.0,0.05708828535859993
2224,2224,2224,2224,2224,2224,2224,2224,2224,2224,2224,2224,lunt_gaw_gaurwaith,0.8733,,0.064,AGN,boat + void + outlaws (wolf-people),split_15,0,-19.33060339963518,-19.73192056197975,-19.048503750801444,3.0,3.0,1.0,0.4013171623445686,-0.6834168111783043,-18.06344727074392,-18.768606270887517,-20.1610625712063,0.561997128747663,1.2671561288912585,0.4291420092265525,315.86806557640375,0.0,201.62756851119047,49.60784104794584,,,14765.533232992431,14765.533232992431,2006.3235970749663,2006.3235970749663,160.04592785217392,198.74611685532727,127.48310894857424,21.85237031323777,155.82214830473094,-99.0,74.14444124719012,27.755517664139916,,62475.64126986987,64296.838,62436.9999,,,9000.0,5606.0,1000000000000000.0,1477000000000000.0,4.675e+22,2.877e+22,9000.0,6290.0,1000000000000000.0,1663000000000000.0,4.675e+22,3.18e+22,9000.0,6824.0,1000000000000000.0,1809000000000000.0,4.675e+22,3.3999999999999996e+22,9000.0,7241.0,1000000000000000.0,1923000000000000.0,4.675e+22,3.564e+22,9000.0,7612.0,1000000000000000.0,2025000000000000.0,4.675e+22,3.727e+22,,,,,,,,,,,,,,,,,,,,,20.08027172742531,-0.1600205366902633,490.66676299742375,21.33333752162712,36.0,1868.6804000000047,5.0,0.13618825965696627
2225,2225,2225,2225,2225,2225,2225,2225,2225,2225,2225,2225,maecheneb_eryn_fervain,0.3664,,0.017,SN Ia," sharp-eyed + wood, forest + northern",split_15,0,-19.25832495708432,-19.095217334025783,-17.709186235057295,1.0,1.0,1.0,-0.1631076230585364,-1.3860310989684876,-16.263957624066997,-18.934299069062966,-18.733425964254828,0.3240258880213531,2.9943673330173226,-0.3617913697709554,36.24723816389451,31.77284012441669,39.19331165208132,96.19331126355246,,,551.0138812935352,15370.521704618008,inf,4032.729919006003,18.62922147387144,14.980860166011553,18.630260345729766,50.49936999726924,17.617981013667304,16.791980928777775,20.563051217293832,45.69392081483238,,,63154.353297998,63160.0338945946,,,8780.0,350.4,2309000000000000.0,182100000000000.0,2.258e+23,6.389e+21,8188.0,442.6,2313000000000000.0,238700000000000.0,1.713e+23,6.354999999999999e+21,7384.0,498.9,2409000000000000.0,364400000000000.0,1.23e+23,9.141e+21,6695.0,344.9,2505000000000000.0,329300000000000.0,8.987e+22,6.358999999999999e+21,6385.0,391.1,2424000000000000.0,348900000000000.0,6.959e+22,4.673999999999999e+21,5849.0,615.5,2404000000000000.0,622700000000000.0,4.821e+22,6.421999999999999e+21,5042.0,527.3,3041000000000000.0,909800000000000.0,4.256999999999999e+22,8.145e+21,,,,,,,,,0.7287565685179376,-0.1273888717662135,43.214748804619994,2.542044047330588,21.0,64.03989999999612,6.0,0.8468549565583285
2226,2226,2226,2226,2226,2226,2226,2226,2226,2226,2226,2226,malad_acharn_Eluwaith,2.395,,0.095,AGN,gold + vengeance + Sindar,split_15,0,-21.394775738662496,-21.606023576145695,-21.420613723394375,3.0,0.0,1.0,0.2112478374831994,-0.1854098527513201,-14.17679911753266,-21.14692176873873,-22.956922714040395,0.2478539699237671,7.217976621129836,1.3508991378947002,1047.003432937359,1765.484732422432,1679.1373016616271,1519.1087380811514,,,41270.79460572971,41327.89041793888,4726.952078896887,4717.191918358726,616.6285326751022,1095.4755751605771,458.86685393757216,195.30776286935725,430.37492421553907,670.0091901055057,1220.2704207535137,541.0345599415523,,63442.57151411412,63265.45070830831,62543.37132032032,,,13130.0,1775.0,5659000000000000.0,1867000000000000.0,6.79e+24,1.082e+24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,1880.679400000001,2.0,0.44769019367307333
